CityId,Src
5209,https://d13k13wj6adfdf.cloudfront.net/urban_areas/stuttgart-87cad578bb.jpg
3702,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Nantianmen%2C_Baodu_Zhai.jpg/800px-Nantianmen%2C_Baodu_Zhai.jpg
7115,https://lh3.googleusercontent.com/p/AF1QipNJguvu_mVPe77SXmGfowTd2REqdx2BVMtq3bE0=s1600-w400
7167,https://d13k13wj6adfdf.cloudfront.net/urban_areas/hamburg-6ef9530ff8.jpg
7195,https://d13k13wj6adfdf.cloudfront.net/urban_areas/tel-aviv-093f2769f7.jpg
5252,https://lh3.googleusercontent.com/p/AF1QipOMuKOU_uQKWK1inUjxNx1P2kxe4hTXHxjCPCrg=s1600-w400
6473,https://lh3.googleusercontent.com/p/AF1QipNH9Ziyvwqufmj9JxNjQk5fgKmn63mxDR2Qm-LA=s1600-w400
7143,https://d13k13wj6adfdf.cloudfront.net/urban_areas/warsaw-06c037d5b1.jpg
7076,https://d13k13wj6adfdf.cloudfront.net/urban_areas/minsk-d5bfd8baf5.jpg
7273,https://d13k13wj6adfdf.cloudfront.net/urban_areas/rome-d6d22de42a.jpg
6864,https://lh3.googleusercontent.com/p/AF1QipMDOYtUCb2wcxL4jTrxhonoUzCHoGeZ7TrEH9qM=s1600-w400
5182,null
7124,https://d13k13wj6adfdf.cloudfront.net/urban_areas/budapest-e325bd2bb4.jpg
7131,https://d13k13wj6adfdf.cloudfront.net/urban_areas/lisbon-2b8bf1786b.jpg
7003,https://lh3.googleusercontent.com/p/AF1QipP-Kfxw3mgSvlSxPXeW6bkNydGY3e6SFL5YRrn_=s1600-w400
6186,https://lh3.googleusercontent.com/p/AF1QipNp27V-EbXHeuWCybbyi6H9Xq3RAwJk-D-zFZKr=s1600-w400
6552,https://lh3.googleusercontent.com/p/AF1QipNJuefi-gFOCUzQSVuMJ5znjYs-MPDCFBVK5HUs=s1600-w400
7012,https://lh3.googleusercontent.com/p/AF1QipNe_JprqqxG2lCI-4wn30blqyB2xHIEfYW04y4X=s1600-w400
6284,https://d13k13wj6adfdf.cloudfront.net/urban_areas/birmingham-f603089e10.jpg
6551,https://d13k13wj6adfdf.cloudfront.net/urban_areas/kyoto-bc8c37d2f9.jpg
5270,https://lh3.googleusercontent.com/p/AF1QipOM0C-YBGrqDUPQjisZPBuvzKcQMbFSVi-J-SFO=s1600-w400
6283,https://lh3.googleusercontent.com/p/AF1QipN6v8Bep2AwzIM9oXZxmm-0hYk1164NVUQuAZtB=s1600-w400
7149,https://d13k13wj6adfdf.cloudfront.net/urban_areas/naples-ddc3b31e44.jpg
6827,https://lh3.googleusercontent.com/p/AF1QipN3wpfmlWr9_VrUNhy82qnrGjbf2v6ONTzno_Di=s1600-w400
1853,https://d13k13wj6adfdf.cloudfront.net/urban_areas/los-angeles-f5b60deb04.jpg
6461,https://lh3.googleusercontent.com/p/AF1QipMTynfgg27KrnFnSh0Tefhv4MKLt1FAK55DR0MB=s1600-w400
6531,https://lh3.googleusercontent.com/p/AF1QipOQbk_Z2SXopu4Zd1NZeItrJqbpG8ZYRllzm1pf=s1600-w400
5222,https://lh3.googleusercontent.com/p/AF1QipM0PV8-qi342aZGn51H7cZ6T8F8zQx8I5gpqbRR=s1600-w400
6626,https://lh3.googleusercontent.com/p/AF1QipNJtCXiTVHwih-R9XiXdI5pMd-CEQ5VQEYJlZdK=s1600-w400
7214,https://lh3.googleusercontent.com/p/AF1QipNz_UyOiRPF8xpk7hp0ljmbWwMa0PJ7MLoY7w5G=s1600-w400
6938,https://lh3.googleusercontent.com/p/AF1QipMQiWG3QYmxLiBkuT7MoIeXr_0K1t2Nw2Wb7MMS=s1600-w400
7183,https://lh3.googleusercontent.com/p/AF1QipNMHcKr80BnzdfaK363CYXjgsKO40pkiZgpdGis=s1600-w400
6204,https://lh3.googleusercontent.com/p/AF1QipNTMqQCO3ObdeMUIJ_kubNXgwWMfzJhMCthg7wo=s1600-w400
1362,https://d13k13wj6adfdf.cloudfront.net/urban_areas/mumbai-03cddd9bd2.jpg
6997,https://lh3.googleusercontent.com/p/AF1QipNi04wI_QUeTtTLdvoASNbyUh3vfn-JTSN1A_-w=s1600-w400
6804,https://d13k13wj6adfdf.cloudfront.net/urban_areas/tunis-abea50beaa.jpg
6791,https://lh3.googleusercontent.com/p/AF1QipPfJZtaZjs6IQ9MGibdjmVfMqnGrenVWLM-0Wct=s1600-w400
6820,https://lh3.googleusercontent.com/p/AF1QipPKIMp0q-JXAHt-EP1FLVktNmZXTcO-cIlhNoZV=s1600-w400
5260,https://lh3.googleusercontent.com/p/AF1QipMjFm3aRSMhPxDqQnHF1ykDiXMELqysLD50_1aQ=s1600-w400
6942,https://d13k13wj6adfdf.cloudfront.net/urban_areas/quito-6913384127.jpg
6178,https://lh3.googleusercontent.com/p/AF1QipNHRpN0n1_xAG1BJzj3EtH2R8g2EmlbZD-jZOSL=s1600-w400
6936,https://lh3.googleusercontent.com/p/AF1QipO5yjbk6UYOvgsdNImk9zEGOVchxtqtk-XlHdMh=s1600-w400
5243,https://lh3.googleusercontent.com/p/AF1QipMd-veO_5_wuVf-Di_WogyjpHaT8BC_19NHVf2M=s1600-w400
6801,https://d13k13wj6adfdf.cloudfront.net/urban_areas/pittsburgh-345a34e2d1.jpg
5305,https://d13k13wj6adfdf.cloudfront.net/urban_areas/osaka-acd34c98bd.jpg
3279,https://lh3.googleusercontent.com/p/AF1QipOkXq3SYXppx3rH2j8u0nMHupBsvXP2EDdKDCED=s1600-w400
6496,https://lh3.googleusercontent.com/p/AF1QipOp05jChsurl0TtHgpcvBn8YBpG3mNNfFvu-pEy=s1600-w400
